conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_keyword
2047138331637801330,Thu Apr 23 02:19:46 +0000 2026,1,Heboh Siomay Ikan Sapu-Sapu Pemkot Jaksel Turun Tangan Pedagang Diawasi Ketat https://t.co/VbtGzWhFwm lewat @KanalnewsC @pramonoanung,2047138331637801330,,,in,,0,0,0,https://x.com/undefined/status/2047138331637801330,1334483117172670470,,ikan sapu sapu
2046429715595149354,Tue Apr 21 03:23:59 +0000 2026,97,MUI kritik Pemprov DKI karena kubur hidup-hidup ikan sapu-sapu dianggap langgar prinsip syarat dan kesejahteraan hewan. https://t.co/TNk9jUMGQR,2046429715595149354,https://pbs.twimg.com/media/HGZg7_8a4AAfthJ.png,,in,,10,27,5,https://x.com/undefined/status/2046429715595149354,819191230273765376,,ikan sapu sapu
2046405602545738230,Tue Apr 21 01:48:10 +0000 2026,89,Ikan sapu-sapu mengajarkan kita tentang adaptasi ekstrem. Di saat sungai mengering air membeku dan lumpur membatu mereka tidak mati mereka cuma sedang tidur menunggu hujan. Inilah definisi penyintas sejati. Dalam kehidupan mirip siapa ya? https://t.co/cKQF0x303i,2046405602545738230,https://pbs.twimg.com/ext_tw_video_thumb/2046405571671433216/pu/img/dXq0W1BDt9h0EKHt.jpg,,in,,1,9,29,https://x.com/undefined/status/2046405602545738230,1237012707481550848,,ikan sapu sapu
2048009194960490640,Sun Apr 26 02:13:23 +0000 2026,10,@Outstandjing Ikan sapu kan nyapu bro semua disapu habis. Mungkin limbah juga takutnya kalau orang makan mereka malah keracunan,2048223887826300973,,Outstandjing,in,,0,0,0,https://x.com/undefined/status/2048223887826300973,1502962840923041792,,ikan sapu sapu
2047257276445327546,Thu Apr 23 10:12:25 +0000 2026,0,Ikan Sapu-Sapu Gerogoti Sungai Jakarta Ternyata Pakai 'Baju Besi' https://t.co/QvOQvCsUA4,2047257276445327546,,,in,,0,0,0,https://x.com/undefined/status/2047257276445327546,847372542830444544,,ikan sapu sapu
2047293263837851877,Thu Apr 23 12:35:25 +0000 2026,90,Semoga semua onedoor dan koz bisa lebih semangat mendukung serta mempromosikan boynextdoor di comeback selanjutnya. Kita semua butuh satu sama lain jadi mohon bantuannya semua orang Ikan hiu ikan sapu-sapu i love you,2047293263837851877,,,in,,0,0,17,https://x.com/undefined/status/2047293263837851877,1898512435507769344,,ikan sapu sapu
2047699055980236901,Fri Apr 24 15:27:54 +0000 2026,2,Satpol PP Sita 100 Kg Ikan Sapu-sapu di Ciliwung Diduga untuk Bahan Baku Siomay https://t.co/xhvJCJAsK1,2047699055980236901,,,in,,0,0,0,https://x.com/undefined/status/2047699055980236901,2392460208,,ikan sapu sapu
2047680277280067874,Fri Apr 24 14:13:16 +0000 2026,37,Yang satu jualan pop ice yang satu jualan somay ikan sapu sapu,2047680277280067874,,,in,,0,2,1,https://x.com/undefined/status/2047680277280067874,1268223797158531073,,ikan sapu sapu
2047255291860009269,Thu Apr 23 10:04:32 +0000 2026,89,Populasi ikan sapu-sapu mengancam ekosistem. Pemerintah Jakarta bergerak tapi masih terbatas pada penangkapan dan belum menyentuh solusi jangka panjang. #TempoPlus https://t.co/xk0WKdEJcB,2047255291860009269,https://pbs.twimg.com/amplify_video_thumb/2047255137958383616/img/SDYJ-6m3LHqdMJZC.jpg,,in,,3,5,17,https://x.com/undefined/status/2047255291860009269,18129942,,ikan sapu sapu
2047637918530076988,Fri Apr 24 11:24:57 +0000 2026,15,eunseok cinta mati gweh eunseok pling gmtenk sdunia eunseok my kesayangan eunseok mngonsumsi mbg eunseok dasa dharma eunseok basmi ikan sapu sapu eunseok tekling eunseok nyeruput golda eunseok akhlak terpuji eunseok guru penjas eunseok my cowok mantap eunseok kicau mania https://t.co/FbzAxdbCfu,2047637918530076988,https://pbs.twimg.com/media/HGqr1b2aAAAk27P.jpg,,in,,2,1,5,https://x.com/undefined/status/2047637918530076988,1758719307050299392,,ikan sapu sapu
2045856253977743493,Sun Apr 19 13:25:15 +0000 2026,42,Review Jujur Bapak-bapak makan IKAN SAPU-SAPU Bakar Pinggir Jalan! Kalo di Indo ikan ini identik sama sungai kotor atau mitos oknum tukang siomay nakal di Amerika Selatan (tepatnya di Pasar Belén) ikan ini namanya Carachama dan jadi street food favorit warga lokal! Dari https://t.co/0ecJH8a3kb,2045856253977743493,https://pbs.twimg.com/amplify_video_thumb/2045856051187351552/img/oZle4cJzyDjkT05R.jpg,,in,,3,10,13,https://x.com/undefined/status/2045856253977743493,1156869918370873344,,ikan sapu sapu
2047201476867686669,Thu Apr 23 06:30:41 +0000 2026,1,lagi jadi ikan sapu sapu yaaa,2047201476867686669,,,in,,0,1,0,https://x.com/undefined/status/2047201476867686669,147596801,,ikan sapu sapu
2048054099116224879,Sun Apr 26 14:17:04 +0000 2026,0,@aril_piterpen1 Daging ikan sapu-sapu,2048406006577901825,,aril_piterpen1,tl,,0,0,0,https://x.com/undefined/status/2048406006577901825,1235759467544719360,,ikan sapu sapu
2047964005323747538,Sun Apr 26 08:21:09 +0000 2026,0,@LambeSahamjja Ikan sapu-sapu tidak punya predator alami di sungai-sungai Indonesia karena mereka bukan endemik Indonesia. Jadi mau mengembalikan ekosistem sungai seperti apapun kalau ikan sapu-sapunya masih ada ekosistem tetep ga akan stabil. Urusan ini langkah Pramono paling pas.,2048316439837417868,,LambeSahamjja,in,,0,2,0,https://x.com/undefined/status/2048316439837417868,94042145,,ikan sapu sapu
2048251225465143489,Sun Apr 26 17:09:19 +0000 2026,0,@DennySeggssegar @ichwanpersada Inilah kalau anak hasil kawin silang antara manusia sama ikan sapu sapu tolol jadinya,2048449354806243426,,DennySeggssegar,in,,0,0,0,https://x.com/undefined/status/2048449354806243426,252472220,,ikan sapu sapu
2047490705317392490,Fri Apr 24 01:39:59 +0000 2026,0,Ikan Sapu-sapu Miliki Banyak Manfaat Susi Pudjiastuti Sarankan Dijadikan Pakan Ternak dan Pupuk https://t.co/vcEjaWoM2f,2047490705317392490,,,in,,0,0,0,https://x.com/undefined/status/2047490705317392490,1637841258231271424,,ikan sapu sapu
2047913693581820379,Sat Apr 25 05:40:47 +0000 2026,6,Kawasan bebas ikan sapu-sapu. https://t.co/OIMcqx7vep,2047913693581820379,https://pbs.twimg.com/media/HGumoa9akAAzLKA.jpg,,in,,0,1,0,https://x.com/undefined/status/2047913693581820379,478829168,,ikan sapu sapu
2047952104648778192,Sat Apr 25 08:13:25 +0000 2026,2,Heboh! Warga Tangkap dan Jual Ikan Sapu-Sapu dari Kali Pasar Baru https://t.co/9tS0hMdwZ7 lewat @Keuangan News https://t.co/BdrGBuLYGf,2047952104648778192,https://pbs.twimg.com/media/HGvJlRhakAAflcU.jpg,,in,,0,0,2,https://x.com/undefined/status/2047952104648778192,1226436091617505281,,ikan sapu sapu
2048399004174893567,Sun Apr 26 13:49:14 +0000 2026,1,Ikan Sapu-Sapu Untuk Olahan Siomay! Berbahayakah? https://t.co/DBeRAg9AaG,2048399004174893567,,,in,,0,0,0,https://x.com/undefined/status/2048399004174893567,712232494616092672,,ikan sapu sapu
2046048929725481218,Mon Apr 20 02:10:53 +0000 2026,140,Diketahui hampir tujuh ton ikan sapu-sapu yang udah ditangkap dalam sehari di Jakarta. https://t.co/y1qXsEsSqd,2046048929725481218,https://pbs.twimg.com/media/HGUGp63aoAA4AGx.jpg,,in,,1,19,4,https://x.com/undefined/status/2046048929725481218,819191230273765376,,ikan sapu sapu
2046081612849578158,Mon Apr 20 04:20:45 +0000 2026,40,Baru tahu ternyata ikan sapu-sapu di Amerika Latin di wilayah sungai Amazon Brazil bagian Utara justru ikan sapu sapu menjadi bahan makanan favorit bagi masyarakat setempat dan menjadi bagian budaya makanan sehari hari. Gimana gaes sudah ada yang pernah coba makan ikan sapu https://t.co/Vk90idmuDV,2046081612849578158,https://pbs.twimg.com/ext_tw_video_thumb/2046081516703477760/pu/img/xlpcEAOWfa4u9WbY.jpg,,in,,1,15,12,https://x.com/undefined/status/2046081612849578158,2905814730,,ikan sapu sapu
2045748019224850553,Sun Apr 19 06:15:10 +0000 2026,6216,Gue pernah nangkep ikan sapu2 pas Tangerang lagi banjir danaunya meluap dan ikan sapu-sapunya kedaratan semua. Dilindes motor kaga mati coyy https://t.co/H8OGy0mkKy,2045748019224850553,https://pbs.twimg.com/media/HGP09KoaYAAQxVa.jpg,,in,,50,99,243,https://x.com/undefined/status/2045748019224850553,1518293169258909696,,ikan sapu sapu
2048220463823012309,Sun Apr 26 01:59:47 +0000 2026,9,Semenjak lihat video dan tau fakta di lapangan. Jadi khawatir Jangan-jangan ikan sapu-sapu ini memang sengaja ada yg sebar bibitnya karena termasuk pendapatan hidup mereka,2048220463823012309,,,in,,0,1,2,https://x.com/undefined/status/2048220463823012309,534098008,,ikan sapu sapu
2048360350161215797,Sun Apr 26 11:15:38 +0000 2026,2,Menulis siomay di mana sebagian besar masyarakat mengetahui bahwa siomay dari tenggiri sedangkan ternyata aslinya menggunakan bahan ikan sapu-sapu itu termasuk fraud. Fraudnya apa? Ini bisa jadi kombinasi misrepresentation dan concealment. *cmiiw* https://t.co/EUIz5M0fWR,2048360350161215797,https://pbs.twimg.com/media/HG084YLaUAAgWMl.jpg,,in,,0,1,1,https://x.com/undefined/status/2048360350161215797,1739534017744289792,,ikan sapu sapu
2047538767159034218,Fri Apr 24 04:50:58 +0000 2026,8,Gacha bahari no 4 yaituu ALIUU si lele (tapi lagi cosplay jadi ikan sapu-sapu doain dia survive ges ) https://t.co/F1JZevBMdg,2047538767159034218,https://pbs.twimg.com/media/HGpQ_5KbIAAmTAI.jpg,,in,,1,0,1,https://x.com/undefined/status/2047538767159034218,1387775228139524103,,ikan sapu sapu
2048308610934186004,Sun Apr 26 07:50:03 +0000 2026,1,pemerintah waras birokrasi bener rupiah jadi 5000/usd mbg dan kopdes diberhentikan pragib lengser sungai ciliwung bebas ikan sapu sapu dan aku masuk surga.,2048308610934186004,,,in,,0,0,1,https://x.com/undefined/status/2048308610934186004,1488442924698595328,,ikan sapu sapu
2049855076324528336,Thu Apr 30 14:15:09 +0000 2026,1,ตลกอะ ปลายปีก่อ สกายก็ชอบชื่อปลาหมอสุดๆ ยัยนิก็คึกคักได้ล้อแฟนคลับ ปีนี้เปลี่ยนยัยนิเป็นแกนนำล้อ ลิงลพ ให้เป็นลิงลพอยู่อย่างนั้นน ละสกายพูดมีชื่อไรอีก เงียบคู่ ซานิตง ซานิตี้ ป้าสาไม่มีในหัวเมนเลย เพราะฟคกะอยู่กันแต่ในบ่อ และบนต้นไม้เช่นก้น จาบู้ #.ปลาหมอของสกนน #.ลิงลพของสกนน,2049855076324528336,,,th,,0,0,0,https://x.com/undefined/status/2049855076324528336,1861427221774376963,,ikan sapu sapu
2049112700530405684,Wed Apr 29 07:31:21 +0000 2026,0,@karinyoo Ikan sapu2 pun dijual. Karena apa? Butuh uang. Di negara maju pendapatan perkapitanya udah tinggi. Punya privilege buat milih makanan lebih sehat dsb. Makanya hewan liar bisa hidup lebih bebas lingkungan lebih terjaga dsb.,2049391070023471434,,Justmet12,in,,0,0,0,https://x.com/undefined/status/2049391070023471434,1390549308806631427,,ikan sapu sapu
2048205426211082613,Sun Apr 26 01:00:02 +0000 2026,1,Ikan Sapu-Sapu Mengancam Pemkot Bogor Siapkan Langkah Penanganan Pemerintah Kota Bogor menemukan sebaran ikan sapu-sapu di tiga titik wilayah yang dinilai berpotensi merusak ekosistem sungai. Wali Kota Bogor Dedie A. Rachim menegaskan bahwa keberadaan ikan ini perlu segera https://t.co/t0Qs57vUMg,2048205426211082613,https://pbs.twimg.com/amplify_video_thumb/2048198418473115648/img/ntKI4iMn2pyzsUDh.jpg,,in,,0,0,0,https://x.com/undefined/status/2048205426211082613,3177962862,,ikan sapu sapu
2048236857813778469,Sun Apr 26 11:14:43 +0000 2026,0,@sourvive Maaf kalau salah tp sapu-sapu dibasmi bukan masalah limbahnya. tp karena dia invasif dan bukan ikan asli ekosistem indonesia. Nah niat basmi sapu-sapu karena itu. kalo masalah limbah itu lebih ke nanti sapu-sapunya ga mengandung logam berat dari limbah. jadi bisa kita makan,2048360119529038109,,sourvive,in,,0,0,0,https://x.com/undefined/status/2048360119529038109,903830750,,ikan sapu sapu
2047197527087399209,Thu Apr 23 08:36:49 +0000 2026,3,@tempodotco wajah indonesia hari ini beneran diwakili rejim koalisi partai orang-orangan sawah &amp; ormas ikan sapu-sapu. jurrrh..,2047233216428569017,,tempodotco,in,,0,0,0,https://x.com/undefined/status/2047233216428569017,81528634,,ikan sapu sapu
2049439004568031291,Wed Apr 29 11:57:06 +0000 2026,3,@ardhieid @tyaaassh ikan sapu sapu paman,2049457949006037470,,ardhieid,tl,,0,0,0,https://x.com/undefined/status/2049457949006037470,1544688618534408192,,ikan sapu sapu
2048650744014975088,Mon Apr 27 06:29:34 +0000 2026,2,Baca di sini: https://t.co/JpFoMYlOxp Satuan Tugas (Satgas) Naturalisasi Ciliwung menilai pembasmian ikan sapu-sapu di wilayah Kota Bogor harus dilakukan secara masif dan berkelanjutan bukan sekadar kegiatan seremonial. Pegiat lingkungan Suparno Jumar mengatakan penangkapan https://t.co/6LNmgvFFuW,2048650744014975088,https://pbs.twimg.com/media/HG5EuI_bsAAA9YR.jpg,,in,,0,0,0,https://x.com/undefined/status/2048650744014975088,23343960,,ikan sapu sapu
2047741783556358247,Fri Apr 24 18:17:41 +0000 2026,3,fyi gue dulu pernah makan ikan sapu sapu geude bgt. dagingnya tebel dan ga seburuk itu ko rasanya.,2047741783556358247,,,in,,0,4,0,https://x.com/undefined/status/2047741783556358247,1779783538986094592,,ikan sapu sapu
2047586299620851963,Fri Apr 24 07:59:50 +0000 2026,0,Kay besok muntah di sungai aja biar yg dipap ikan sapu sapu,2047586299620851963,,,in,,0,0,0,https://x.com/undefined/status/2047586299620851963,1967242065139642368,,ikan sapu sapu
2048307880185794707,Sun Apr 26 07:47:09 +0000 2026,3,Budidaya ikan sapu-sapu. https://t.co/1mVvQk47QA,2048307880185794707,https://pbs.twimg.com/media/HG0NKW-bIAEFt-t.jpg,,in,,0,0,0,https://x.com/undefined/status/2048307880185794707,155431937,,ikan sapu sapu
2045069707850797107,Fri Apr 17 09:19:48 +0000 2026,56,Sungai di Jakarta rupanya lagi diserang ikan sapu-sapu. Ikan sapu sapu itu kalau di Aquarium berguna buat bersihin kaca tapi kalau semakin banyak kayak gitu koq serem juga ya? Apalagi ikan sapu-sapu engga layak di konsumsi oleh manusia. https://t.co/gu9qVdxO8r,2045069707850797107,https://pbs.twimg.com/ext_tw_video_thumb/2045069656235597824/pu/img/E1XeDyV76H7FnNyw.jpg,,in,,0,15,10,https://x.com/undefined/status/2045069707850797107,2905814730,,ikan sapu sapu
2048009194960490640,Sun Apr 26 03:07:07 +0000 2026,0,@Outstandjing Banyak kang siomay bakso ikan pada kagak terima terus marah marah soal kejelasan hukum malas gw beli makanan olahan sapu sapu lu,2048237410400731297,,Outstandjing,in,,0,0,0,https://x.com/undefined/status/2048237410400731297,1538658298043727872,,ikan sapu sapu
2047982072313401588,Sat Apr 25 10:12:30 +0000 2026,10, Wali Kota Jakpus bongkar bisnis gelap daging ikan sapu-sapu. Ikan dari Kali Ciliwung yang airnya sudah tercemar berat ditangkap diambil dagingnya lalu dijual Rp15.000 per kg buat bahan siomay dan makanan olahan lainnya. Satpol PP amankan 5 orang sita dan kubur semua https://t.co/jtvd3aUijF,2047982072313401588,https://pbs.twimg.com/ext_tw_video_thumb/2047982003241533440/pu/img/K64UiZyKU4TYAqnS.jpg,,in,,0,2,3,https://x.com/undefined/status/2047982072313401588,1030789552867139584,,ikan sapu sapu
2048231505873531142,Sun Apr 26 02:43:39 +0000 2026,3,DKPKP spill bedanya siomai tenggiri asli dan yang pakai sapu-sapu. Warna lebih gelap tekstur alot bau lumpur. Cek sebelum beli. https://t.co/aeePXZ1q2M,2048231505873531142,,,in,,0,0,0,https://x.com/undefined/status/2048231505873531142,47596019,,ikan sapu sapu
2048585281859973477,Mon Apr 27 02:09:26 +0000 2026,14,Pembasmian ikan sapu-sapu kembali menjadi perhatian namun memunculkan pertanyaan penting terkait batasan etika dan syariat dalam pelaksanaannya. Bagaimana pandangan ulama tentang hal ini serta metode apa yang dibenarkan? Simak penjelasan lengkapnya di utas berikut. https://t.co/wQ1J7xEyB9,2048585281859973477,https://pbs.twimg.com/media/HG4ECGPbAAAvv7u.jpg,,in,,0,1,3,https://x.com/undefined/status/2048585281859973477,286578046,,ikan sapu sapu
2049828706643059087,Thu Apr 30 14:17:20 +0000 2026,0,@pramukopi ⠀ Oh judulnya sekai wa koi itu ya! seru Tasha saat sadar. Habis judulnya pakai tulisan Jepang Tasha kan nggak bisa baca. Ao Haru. Ada si ganteng cool demdud Mabuchi Kou jawabnya asbun seperti biasa. ⠀,2049855628055842925,,pramukopi,in,,1,1,0,https://x.com/undefined/status/2049855628055842925,1243053297570729985,,ikan sapu sapu
2049356030711300592,Wed Apr 29 06:32:36 +0000 2026,0,@Dewiceria_na ikan sapu-sapu nih mau ngga?,2049376283633815789,,Dewiceria_na,in,,0,0,0,https://x.com/undefined/status/2049376283633815789,2013106988201410560,,ikan sapu sapu
2048759650762580193,Mon Apr 27 13:42:19 +0000 2026,44,Maen kicau mania apa ikan sapu-sapu https://t.co/uLM5NhFFXX,2048759650762580193,https://pbs.twimg.com/amplify_video_thumb/2048717442843877377/img/JNT4PDXtKxF7GgvV.jpg,,in,,0,1,3,https://x.com/undefined/status/2048759650762580193,1535447281281146880,,ikan sapu sapu
2049854960104517843,Thu Apr 30 14:14:41 +0000 2026,0,Brengkesan Ikan Baung Sungai iwaknyo dibawak langsung dari Palembang kito lanjakke di Jogja ini. Behhh kawan mecahke liur baso kito tu lemak nian oi! Men wong sini nyebutnyo PEPES. https://t.co/nKglJaUnON,2049854960104517843,https://pbs.twimg.com/media/HHKMKiAa4AARq0p.jpg,,in,,0,0,0,https://x.com/undefined/status/2049854960104517843,616677029,,ikan sapu sapu
2049434048746115262,Wed Apr 29 10:22:08 +0000 2026,1,dibeliin somai sama senior trus dia bilang rasanya kaya ikan sapu sapu banget karna belio pernah makan ikan sapusapu jujur jadi ga mood makan somainya,2049434048746115262,,,in,,0,3,0,https://x.com/undefined/status/2049434048746115262,1663455008334168064,,ikan sapu sapu
2049470902711276003,Wed Apr 29 12:48:35 +0000 2026,0,lemes banget kaya ikan sapu sapu mongolia,2049470902711276003,,,in,,0,0,0,https://x.com/undefined/status/2049470902711276003,2046245437435412480,,ikan sapu sapu
2049358151523430809,Thu Apr 30 04:29:35 +0000 2026,0,@jellypastaa Sama ikan sapu sapu enakan mana?,2049707715988160771,,jellypastaa,in,,0,0,0,https://x.com/undefined/status/2049707715988160771,1826458034945884160,,ikan sapu sapu
2049745688259604960,Thu Apr 30 07:00:29 +0000 2026,0,Padel invasif bgt kek ikan sapu sapu,2049745688259604960,,,in,,0,0,2,https://x.com/undefined/status/2049745688259604960,1992933513826566144,,ikan sapu sapu
2049293983504105567,Wed Apr 29 03:37:27 +0000 2026,2,@dp_koesmirah Nah berserakan dan belum sempat aku sapu pake ikan sapu-sapu. #Ngik ,2049332208230691064,,dp_koesmirah,in,,0,0,0,https://x.com/undefined/status/2049332208230691064,257090687,,ikan sapu sapu
2049140435420151858,Wed Apr 29 03:05:23 +0000 2026,0,@sfupha @phuwid Kakak sfupha alay dn nya ikan sapu sapu,2049324138041626756,,sfupha,tl,,0,1,0,https://x.com/undefined/status/2049324138041626756,2014318509795536896,,ikan sapu sapu
2049524372122275909,Thu Apr 30 10:36:28 +0000 2026,0,@seopremacj mancing ikan sapu sapu enak kyny,2049800045416038550,,seopremacj,in,,0,0,0,https://x.com/undefined/status/2049800045416038550,1640685075967901696,,ikan sapu sapu
2049743140798800154,Thu Apr 30 09:16:48 +0000 2026,0,@insidefolkative arief ikan sapu sapu dan plastik,2049779995405599116,,insidefolkative,in,,0,0,0,https://x.com/undefined/status/2049779995405599116,432512246,,ikan sapu sapu
2048009194960490640,Sun Apr 26 03:48:02 +0000 2026,1,@thmsky @NSleuth50644 @Outstandjing Orang² juga taunya siomay bahannya iklan tenggiri bukan ikan sapu². Coba itu kalau emang jualan siomay bahan ikan sapu² ditulis di gerobaknya siomay ikan sapu² apa konsumen masih minat membeli? Relasinya sama mie ayam apa? Kan emang pake ayam,2048247706104287628,,thmsky,in,,0,0,0,https://x.com/undefined/status/2048247706104287628,429748528,,ikan sapu sapu
2047489937541677462,Fri Apr 24 02:26:33 +0000 2026,88,@jawafess Dear sobat depresi mania ! Kalo ngerasa jiwa sakit sebisa mungkin cari lagi alasan buat tetap hidup cari teman tetap bekerja walau merasa dikerjai jangan nunggu tempat yang bisa nerima kalian. Kadang kita harus jadi ikan sapu sapu yang bisa bertahan walau lingkungan beracun.,2047502424840257855,,jawafess,in,,1,1,8,https://x.com/undefined/status/2047502424840257855,1352845449372176385,,ikan sapu sapu
2049698935984283710,Thu Apr 30 09:24:32 +0000 2026,0,@yappingfess Daripada milih salah satu mending LU YANG GUA KUBUR SINI BARENG IKAN SAPU SAPU NGENTOT,2049781940488982996,,yappingfess,in,,0,0,0,https://x.com/undefined/status/2049781940488982996,1456249680203943937,,ikan sapu sapu
2047944318896472208,Sat Apr 25 16:13:14 +0000 2026,1,@kompascom Agak rancu sih aturan ini. Ikan sapu² yg dijadikan bahan siomay dianggap ilegal tidak higenis dll karna dari sungai kotor. Bagaimana misalnya ikan sapu² dari sungai yg bersih. Apakah masih ilegal juga.,2048072855188111820,,kompascom,in,,0,1,0,https://x.com/undefined/status/2048072855188111820,1841203117964345344,,ikan sapu sapu
2048376890755600424,Thu Apr 30 06:13:59 +0000 2026,0,@theultramilkkk @Yangkuasyaput Jangan ka ikan sapu sapu ga baik buat tubuh,2049733987095204075,,theultramilkkk,in,,0,0,0,https://x.com/undefined/status/2049733987095204075,1677642989399834625,,ikan sapu sapu
2049430657147748838,Wed Apr 29 14:55:26 +0000 2026,0,@stuffsite @adorrabblle,2049502826381136065,,stuffsite,qam,,0,0,0,https://x.com/undefined/status/2049502826381136065,2043374288011718656,,ikan sapu sapu
2048433949610008613,Wed Apr 29 05:21:57 +0000 2026,0,@RatuDilaLiflin ikan sapu sapu bentuknya kaya lele ga sih,2049358504780324957,,RatuDilaLiflin,in,,0,0,0,https://x.com/undefined/status/2049358504780324957,55827772,,ikan sapu sapu
2047483291482407098,Thu Apr 30 02:40:46 +0000 2026,0,@mingisonc sejak kapan ada pecel ikan sapu sapu?!?!?,2049680327938085213,,mingisonc,in,,0,0,0,https://x.com/undefined/status/2049680327938085213,2044659168683134976,,ikan sapu sapu
2049744705651696065,Thu Apr 30 06:56:34 +0000 2026,1,Siapa nih #DulurMina yang FYP atau timeline-nya lagi penuh sama video pemusnahan ikan sapu-sapu? ️ Memang lagi viral banget nih aksi bersih-bersih perairan dari ikan yang satu ini. Banyak yang bilang populasi mereka udah nggak terkendali dan meresahkan. Tapi tunggu dulu... https://t.co/XoZxlBoNhB,2049744705651696065,https://pbs.twimg.com/media/HHIn8XobYAABzSj.jpg,,in,,0,0,1,https://x.com/undefined/status/2049744705651696065,2299335438,,ikan sapu sapu
2049435582338933110,Wed Apr 29 11:54:50 +0000 2026,0,@avkornih ikan sapu sapu?,2049457375632101540,,avkornih,in,,0,0,0,https://x.com/undefined/status/2049457375632101540,2008637211567419393,,ikan sapu sapu
2048655757667942776,Mon Apr 27 09:14:50 +0000 2026,330,@127jjhlty ini cwo beneran jir tulus softie bgt dah rocker satu ini. awas ye ada yg ngehate ini org gue jorokin ke empang yg isinya ikan sapu sapu biar disapu tu pikiran jelek lu.,2048692336935481803,,127jjhlty,in,,0,0,12,https://x.com/undefined/status/2048692336935481803,1084285237071249408,,ikan sapu sapu
2049846817970598359,Thu Apr 30 14:10:42 +0000 2026,0,@gguppiy Pertemukan dd dengan ikan sapu-sapu.,2049853956466389410,,gguppiy,in,,1,0,0,https://x.com/undefined/status/2049853956466389410,1890600766014164992,,ikan sapu sapu
2049459585866776646,Wed Apr 29 14:00:52 +0000 2026,0,@moodypersoneuy @liogtttscrp bener juga sih ka kotoran kan biasanya yg makan cuma ikan sapu sapu ya ️,2049489093353181215,,moodypersoneuy,in,,0,0,0,https://x.com/undefined/status/2049489093353181215,1947269697327816704,,ikan sapu sapu
2049773568851140686,Thu Apr 30 14:00:44 +0000 2026,0,⠀⠀⠀ ⠀⠀⠀ Elok nian si Gadis Nada Cinta. . . Bibirnya merekah tingkahnya makin merayu. Dia tahu cara menjeratmu dalam belenggu. . . Sedikit nakal tapi selalu membuatmu rindu. ⠀⠀⠀ ⠀⠀⠀,2049851449904161138,,sayupnada,in,,0,0,0,https://x.com/undefined/status/2049851449904161138,1456607286,,ikan sapu sapu
2049155045741273183,Tue Apr 28 15:53:29 +0000 2026,3,ngetawain ikan sapu sapu sampe kering tenggorokan aku,2049155045741273183,,,in,,0,0,0,https://x.com/undefined/status/2049155045741273183,1886445044762312704,,ikan sapu sapu
2047180897452200282,Thu Apr 23 05:08:55 +0000 2026,3,Om² @MUIPusat masih sibuk dengan ikan sapu²?,2047180897452200282,,,in,,0,1,1,https://x.com/undefined/status/2047180897452200282,888421316319039489,,ikan sapu sapu
2048712772268245013,Mon Apr 27 10:36:02 +0000 2026,1478,Siomay langganan kalian di Jakarta ada yang tutup ga? Kalo ada kemungkinan bahan bakunya ikan sapu-sapu,2048712772268245013,,,in,,27,72,56,https://x.com/undefined/status/2048712772268245013,1227546111662907392,,ikan sapu-sapu
2047964005323747538,Sat Apr 25 09:00:42 +0000 2026,144,Guys ada debat menarik antara dua kepala daerah soal ikan sapu-sapu yang menurut gue layak didengar dari dua sisinya. Pramono Anung Gubernur DKI Jakarta turun langsung ke lapangan memimpin operasi penangkapan sapu-sapu serentak di lima wilayah Jakarta. Dedi Mulyadi https://t.co/yZQyHn3XbU,2047964005323747538,https://pbs.twimg.com/media/HGvTxPiboAAiD0r.png,,in,,11,130,14,https://x.com/undefined/status/2047964005323747538,1772323119111487490,,ikan sapu-sapu
2049798251248033850,Thu Apr 30 10:29:21 +0000 2026,0,Peneliti Pusat Riset Limnologi dan Sumber Daya Air Badan Riset dan Inovasi Nasional (BRIN) Triyanto menyebutkan ikan sapu-sapu yang hidup di ekosistem air tawar Indonesia memiliki logam berat yang berbahaya jika dikonsumsi dalam jumlah berlebihan. Baca selengkapnya: https://t.co/Nr5kwnmFXl,2049798251248033850,https://pbs.twimg.com/media/HHJYpFHasAApQE2.jpg,,in,,0,0,0,https://x.com/undefined/status/2049798251248033850,18071520,,ikan sapu-sapu
2048945153189277953,Tue Apr 28 01:59:28 +0000 2026,0,Kenapa di Amazon dia ga ngamuk? Predator alaminya 4: - Common Snook (ikan besar pemangsa) - Tarpon (ikan tropis besar) - Spectacled Caiman (buaya kecil Amazon) - Neotropic Cormorant (burung pemangsa ikan) Di Indonesia? Ga ada satupun. Ikan gabus ga sanggup gigit sisik https://t.co/ydKoy2PBl5,2048945162433576982,https://pbs.twimg.com/media/HG9Qi4ebQAAqO1d.jpg,oceanscarr,in,,0,1,0,https://x.com/undefined/status/2048945162433576982,914547949,,ikan sapu-sapu
